59,3,3
202,5,5
21,2,2
112,5,4
233,8,7
198,4,3
194,4,4
104,3,5
70,0,1
255,14,7
150,5,5
120,2,2
105,7,4
71,2,2
198,7,6
116,0,1
41,4,3
51,1,2
231,10,6
115,4,4
41,2,2
93,2,3
52,2,3
41,0,1
45,3,4
47,1,2
111,7,6
109,2,2
36,1,1
67,2,2
136,7,6
53,3,3
55,1,3
175,2,3
117,8,5
28,0,1
250,5,8
196,3,3
110,4,5
45,0,2
198,2,3
15,0,2
221,5,3
51,0,2
94,1,2
154,1,2
81,3,3
97,4,3
107,2,2
109,4,4
52,4,3
76,0,2
102,9,7
12,0,1
186,1,2
45,1,2
100,3,2
163,6,7
14,0,2
120,1,4
310,6,4
96,4,4
214,4,2
135,3,3
54,2,2
37,1,2
136,5,4
154,1,2
58,2,2
58,2,2
56,0,1
30,0,2
35,0,1
156,4,3
146,4,3
69,0,1
85,2,2
124,2,3
235,5,4
296,10,8
53,2,3
166,12,10
104,7,3
84,3,3
34,0,2
18,1,1
32,1,1
70,2,3
215,5,4
64,3,3
53,0,1
69,0,1
22,1,1
81,0,2
107,5,4
96,7,5
346,14,9
306,16,13
15,2,2
219,9,5
33,2,2
103,3,2
23,2,2
14,1,1
59,1,1
82,5,4
26,0,1
145,7,7
53,0,2
164,5,4
38,0,2
116,3,3
65,3,2
23,0,2
116,2,3
96,1,1
441,16,13
89,2,2
62,0,2
45,1,2
14,0,1
194,5,4
45,1,1
48,4,4
227,12,8
237,3,5
113,0,2
18,0,1
22,0,1
50,0,1
37,2,2
44,0,2
65,0,1
110,2,4
103,4,5
325,8,5
78,1,3
12,1,1
102,3,3
40,0,1
27,0,2
30,1,1
61,6,5
120,1,2
119,3,3
24,0,2
208,10,8
234,4,4
199,6,5
50,3,2
80,4,3
68,1,2
216,8,6
57,2,2
45,2,2
74,3,4
16,2,2
135,7,5
66,0,1
114,3,4
68,1,2
77,2,3
119,2,3
82,3,3
189,3,4
328,8,5
128,6,6
169,4,3
13,0,2
49,1,2
89,1,2
121,3,2
136,2,2
20,0,2
237,3,2
61,2,2
194,6,4
46,4,2
74,3,3
83,6,5
128,3,4
16,1,1
34,4,3
56,4,4
50,0,1
149,5,5
30,1,1
18,1,1
102,1,2
106,0,2
38,2,3
87,0,1
79,2,2
60,0,1
151,9,7
68,3,3
29,0,2
117,9,5
21,2,2
81,5,5
172,6,6
112,1,3
39,2,2
19,0,1
150,5,4
26,2,2
39,3,2
166,4,4
181,5,3
136,4,5
154,1,3
44,1,2
152,1,3
42,0,1
41,0,1
24,0,2
134,3,4
54,2,3
49,0,2
203,6,5
79,0,1
19,0,1
297,7,6
74,4,3
185,5,3
30,1,1
47,5,4
56,3,3
38,2,2
68,0,2
19,1,1
213,3,3
140,0,1
98,2,2
117,1,3
116,2,2
55,0,1
20,2,2
23,2,2
323,7,4
88,5,4
142,4,4
119,1,2
88,3,4
113,5,4
43,1,2
207,5,5
475,12,7
148,7,6
45,5,5
95,0,1
26,3,2
308,6,4
132,2,4
35,2,2
51,0,1
201,7,6
38,0,1
11,0,1
91,6,5
122,2,2
19,0,1
123,5,4
37,3,2
24,4,3
84,0,1
77,3,3
80,3,3
48,0,1
25,3,4
200,7,7
255,5,7
39,2,2
274,9,7
209,5,4
111,6,5
31,0,1
74,2,1
28,1,1
72,0,2
28,2,3
108,3,5
55,3,4
73,0,1
33,1,2
29,2,2
107,4,3
134,8,6
155,4,3
15,0,1
189,9,7
89,3,3
49,2,2
163,10,6
60,0,1
111,2,2
49,4,3
206,5,4
16,0,1
228,4,5
121,2,3
167,5,5
118,8,5
113,3,3
412,11,10
74,5,4
66,2,2
93,2,2
51,0,1
77,3,3
65,1,2
269,5,6
31,0,1
74,3,3
212,5,3
106,1,3
422,17,11
44,2,2
79,5,3
44,2,3
112,6,5
92,0,1
65,6,5
23,0,2
37,2,2
186,5,4
51,0,2
122,4,5
98,6,4
26,0,1
34,2,2
259,9,7
15,0,2
124,4,3
107,0,1
80,4,3
97,1,2
135,0,1
74,4,5
24,2,2
126,2,2
228,7,6
13,0,2
79,4,4
83,2,2
54,0,2
118,3,3
79,5,4
13,0,2
207,5,6
166,9,8
22,0,2
109,3,3
75,4,4
40,3,2
47,0,1
161,6,5
65,2,3
46,1,1
27,2,2
65,4,4
58,7,4
107,5,5
408,9,6
42,4,3
131,4,4
92,3,3
94,3,3
30,1,1
117,0,1
52,3,3
33,1,1
183,2,5
111,5,5
42,3,3
153,2,2
108,5,4
16,0,2
23,0,1
153,7,8
9,0,2
105,2,2
112,4,3
105,3,5
121,0,2
29,2,2
158,6,6
74,0,2
41,2,3
21,1,1
266,9,7
108,8,6
35,1,2
154,12,9
175,9,6
61,0,2
16,0,2
20,0,2
349,18,16
275,7,5
92,5,4
170,3,2
212,1,1
69,3,3
565,6,6
45,2,2
233,5,5
142,2,3
38,0,1
47,1,1
43,1,3
38,1,2
32,2,2
115,1,3
170,6,6
152,1,3
30,1,3
97,5,5
255,5,4
65,2,3
65,4,4
119,4,4
220,15,9
72,1,2
38,1,3
164,4,3
36,0,2
167,1,3
166,2,3
51,2,2
34,0,1
187,10,8
157,3,4
108,1,2
92,5,4
534,10,9
177,9,5
195,6,5
97,1,3
48,0,1
54,1,1
77,1,2
72,4,3
49,1,2
96,1,3
140,4,3
103,1,3
142,4,4
156,3,3
97,3,3
131,4,3
100,1,3
43,1,2
20,1,1
29,0,2
76,0,1
80,3,4
109,3,2
40,0,2
61,1,3
67,7,4
42,0,1
37,2,4
54,0,1
20,1,1
552,24,15
42,0,1
12,1,1
145,2,3
59,0,1
22,0,1
25,0,1
116,7,6
21,0,1
110,4,4
107,1,3
232,11,9
375,5,7
32,0,2
100,4,3
198,8,8
24,1,2
33,1,2
78,2,2
11,1,1
14,1,1
20,2,2
129,4,3
30,0,1
189,9,6
305,13,8
44,5,4
302,13,11
93,1,3
143,10,7
29,4,2
21,0,1
11,1,1
417,6,4
213,9,8
24,0,2
223,4,4
28,3,3
173,3,5
137,9,5
54,2,2
121,6,6
68,2,2
25,2,2
29,3,2
85,2,2
190,5,4
140,7,5
39,1,2
119,6,5
45,2,2
88,4,3
295,8,9
104,7,5
151,8,5
159,6,4
85,3,3
50,1,3
18,0,1
76,6,5
73,1,3
54,3,3
68,2,2
33,1,1
35,0,1
32,0,2
127,1,2
206,4,4
81,4,3
24,0,1
362,19,10
108,6,4
169,5,4
51,0,1
126,8,6
54,1,4
654,18,14
64,3,4
30,3,3
135,3,3
73,3,3
102,2,2
82,2,2
64,0,1
109,2,4
93,2,2
13,1,1
55,2,3
194,9,7
26,0,2
54,4,3
95,8,6
68,3,4
238,7,5
34,1,3
21,0,1
79,4,3
41,0,2
100,2,2
44,2,2
108,2,2
14,1,1
15,1,1
60,3,3
53,0,2
201,1,2
52,2,4
19,2,2
95,3,4
20,0,1
111,3,3
25,1,1
110,5,4
112,2,2
92,0,1
65,3,2
191,9,7
131,2,2
406,13,11
42,4,2
118,9,8
64,0,1
17,3,2
12,1,1
16,0,2
42,0,2
246,12,8
20,0,1
119,3,3
84,0,1
61,3,3
65,7,5
50,0,1
67,1,1
83,1,3
22,1,1
100,5,4
20,0,2
76,4,4
49,2,2
63,3,4
28,3,3
123,6,6
54,2,2
49,0,1
26,0,1
45,3,4
20,0,1
34,3,3
49,0,2
51,4,5
73,4,3
123,2,3
97,5,5
164,3,3
80,3,5
201,3,4
144,3,2
66,4,4
167,6,6
49,1,3
23,0,1
65,2,3
70,5,4
176,5,7
39,3,3
82,2,2
250,5,3
60,0,1
134,3,3
18,0,1
49,1,2
14,1,1
21,2,2
98,1,1
398,18,10
97,5,4
28,0,1
40,2,2
17,2,2
46,1,2
74,6,4
336,11,9
103,3,3
121,5,6
196,7,4
112,1,2
18,0,1
16,0,1
105,1,1
99,1,2
51,3,3
68,0,1
74,2,3
69,2,2
29,0,1
178,3,3
76,3,3
25,0,1
20,0,1
105,4,3
161,4,4
70,5,4
104,5,5
112,2,3
15,1,1
7,1,1
168,8,7
106,1,1
37,0,1
167,2,3
103,0,2
37,0,1
134,8,5
54,2,3
168,4,3
67,2,2
139,6,4
209,10,6
61,0,1
121,5,3
121,8,5
34,2,2
22,0,1
25,0,1
222,4,5
21,0,1
67,3,4
36,0,1
58,0,1
40,1,2
74,2,2
235,4,4
44,2,2
142,5,4
99,3,3
118,5,4
182,5,5
46,2,3
86,2,4
15,0,2
127,6,6
85,2,2
70,1,1
19,1,1
39,2,2
166,10,6
185,6,6
76,2,2
44,2,2
78,0,1
193,3,3
9,1,1
343,14,14
97,2,2
113,5,3
34,0,2
79,2,2
46,0,2
16,0,2
105,7,5
292,8,6
106,4,4
234,6,5
160,7,6
124,7,4
15,0,2
84,1,2
33,1,3
24,0,2
104,5,3
46,3,2
61,0,1
30,2,2
81,5,3
84,1,2
122,7,5
147,4,4
148,6,6
349,15,11
48,2,2
289,14,10
86,3,3
269,12,9
104,2,2
113,2,2
97,3,3
147,5,3
109,2,2
54,2,2
70,4,5
33,2,2
26,0,1
122,5,5
143,1,3
27,0,1
227,9,5
364,11,10
57,4,3
200,3,3
22,2,2
129,8,7
154,3,5
70,3,2
49,1,1
68,0,2
173,0,1
166,2,3
109,2,2
278,7,6
29,1,1
138,7,6
51,0,1
117,5,3
52,2,3
90,3,5
122,3,3
30,1,1
25,1,1
104,5,5
84,4,3
30,2,2
81,1,3
171,8,6
17,0,1
184,3,3
179,5,3
119,6,5
18,2,2
28,0,1
19,0,2
66,1,4
140,5,4
90,1,3
165,7,6
70,0,1
40,4,3
134,0,1
71,1,2
41,0,1
16,2,2
30,2,2
140,7,5
20,2,2
85,7,5
32,4,5
30,2,3
55,3,4
20,1,1
49,2,2
42,2,2
34,0,1
128,3,4
11,1,1
42,0,1
56,2,2
135,4,3
114,5,4
122,1,3
32,0,1
33,0,1
106,9,8
335,11,6
55,1,3
93,3,2
354,12,7
47,1,3
60,0,1
44,2,2
63,1,3
49,0,2
157,6,7
75,0,2
157,5,5
157,1,3
37,0,2
92,6,5
30,0,2
19,2,2
121,2,3
203,3,4
52,0,1
254,7,6
85,2,3
29,4,3
58,0,1
22,0,2
34,1,1
57,1,2
29,0,1
87,2,3
99,0,1
144,7,6
151,6,4
82,2,3
61,5,4
42,0,1
110,4,3
69,3,2
24,2,2
165,7,5
18,1,1
20,1,1
14,2,2
48,1,2
97,3,3
31,3,4
35,0,1
82,4,3
130,5,4
44,1,1
84,0,1
194,7,7
93,2,3
96,2,2
43,1,2
96,2,2
85,2,3
61,2,3
43,0,1
293,7,5
196,7,5
58,2,3
11,1,1
26,0,2
72,3,3
33,1,3
179,4,3
204,4,3
154,5,5
133,4,4
16,0,1
250,7,6
204,4,4
31,1,3
603,15,10
174,4,5
54,2,3
121,8,5
53,2,3
79,3,3
51,2,2
23,0,2
47,3,3
69,4,2
52,1,3
195,8,6
63,2,2
101,4,3
71,0,1
19,0,2
42,0,1
28,0,0
285,5,5
10,1,1
28,2,1
34,0,1
75,1,2
67,4,4
108,6,5
46,0,1
214,8,8
65,0,1
283,14,8
200,7,5
121,2,3
40,2,2
95,4,4
65,7,5
48,1,1
117,3,4
21,0,1
76,2,2
47,4,3
61,4,3
55,4,3
357,14,9
168,2,3
81,6,3
230,5,4
116,6,4
15,1,1
15,2,2
176,6,4
38,1,3
36,2,3
41,3,2
117,1,3
112,1,1
43,0,1
83,6,4
94,0,1
199,1,2
7,1,1
51,2,3
49,0,1
44,0,1
127,4,3
40,0,2
105,3,4
130,9,5
113,4,3
193,4,3
82,4,5
124,1,3
89,7,5
58,2,3
26,0,1
29,1,2
83,0,1
50,1,2
123,4,4
44,0,1
153,4,4
168,7,6
35,4,4
90,3,3
112,3,3
93,1,3
63,5,5
31,0,1
174,5,5
99,2,3
40,3,3
30,0,1
86,4,3
47,2,2
112,3,3
76,1,2
12,1,1
152,3,3
110,3,3
235,8,5
52,1,3
79,2,2
22,0,1
91,0,2
37,1,3
44,0,1
36,0,1
55,1,1
9,0,1
219,5,4
166,4,4
73,5,3
39,0,2
52,3,3
63,5,4
55,1,2
30,0,2
93,5,4
139,8,5
74,4,3
179,8,5
47,4,3
46,5,3
45,3,2
113,3,4
56,5,4
72,3,5
50,2,2
60,5,4
90,7,5
117,0,1
253,10,7
95,5,4
21,1,1
65,0,1
22,2,3
326,8,5
100,4,4
168,3,3
203,4,6
248,11,7
89,3,4
85,1,2
21,0,1
52,2,2
22,1,1
23,3,2
54,3,2
80,3,3
111,4,3
21,0,1
430,7,5
23,0,2
187,7,6
18,1,1
64,0,1
40,2,2
24,0,1
28,2,2
19,0,1
22,0,1
96,7,6
305,17,13
307,3,5
27,1,3
30,0,1
40,0,2
197,9,7
193,3,6
151,4,4
44,1,1
99,3,2
166,10,7
20,0,1
94,2,5
28,2,2
96,0,2
318,11,9
21,0,2
55,3,2
218,10,7
30,2,2
423,14,9
213,10,7
61,5,3
22,1,3
46,4,3
17,0,1
105,2,3
83,3,2
126,3,3
65,2,2
81,0,2
173,6,5
62,1,2
442,14,9
27,3,3
38,0,1
40,4,3
223,11,9
36,2,2
146,8,6
59,2,2
143,4,2
74,2,2
68,2,3
96,4,4
42,0,2
22,1,1
177,6,5
48,3,2
108,4,3
153,9,4
22,1,1
63,4,5
192,5,5
58,3,4
94,3,4
119,4,5
88,5,3
65,2,3
287,4,4
73,5,4
195,6,5
60,0,1
172,5,3
47,0,2
49,2,2
20,0,2
127,3,3
49,2,2
13,0,1
95,2,2
72,2,2
30,2,2
180,1,2
110,2,3
26,0,1
58,2,2
309,9,6
30,0,1
87,3,4
176,7,5
212,15,9
65,2,2
182,6,6
29,0,1
23,0,1
135,4,6
106,1,3
117,6,4
121,3,4
60,3,4
129,3,4
50,1,3
36,2,2
33,0,1
65,0,2
127,4,4
23,0,1
68,0,1
36,2,2
29,3,3
96,2,2
78,4,2
362,6,4
187,4,5
83,2,1
155,4,5
224,5,4
21,0,1
151,0,1
28,0,2
33,2,2
166,4,4
48,3,3
63,1,2
29,0,1
45,1,2
39,0,1
62,3,3
161,7,6
32,1,1
105,3,3
34,3,3
178,10,8
348,10,9
65,2,2
132,9,7
145,6,4
101,0,1
63,2,2
308,15,11
194,3,2
74,2,3
71,3,3
101,1,2
73,3,3
152,0,1
72,2,2
111,5,4
126,5,5
121,5,4
28,2,2
48,2,4
141,2,4
27,0,1
249,13,9
48,1,2
97,7,5
24,1,1
47,1,3
64,1,1
23,0,1
67,2,2
150,5,5
102,1,3
75,1,3
90,0,1
408,15,10
57,1,2
66,0,1
38,0,2
59,0,1
91,5,8
29,0,2
68,1,3
59,1,2
21,1,1
20,0,1
105,2,2
117,8,5
70,2,2
28,0,1
91,3,3
7,1,1
398,18,14
193,6,6
270,10,9
74,3,3
77,1,2
64,2,2
60,0,1
19,0,2
62,4,3
50,3,2
25,0,1
78,5,4
191,6,4
125,4,4
44,0,1
18,0,1
161,10,7
281,6,5
328,8,6
78,2,2
57,3,3
40,0,2
82,4,3
29,0,1
158,3,2
44,3,3
92,2,4
43,2,2
219,3,4
55,0,1
84,3,2
148,8,5
45,2,3
47,1,2
195,9,10
52,3,2
34,0,2
78,5,4
157,12,9
149,3,3
73,0,1
436,20,14
121,2,3
110,4,4
566,16,9
210,9,7
40,1,3
102,3,4
20,0,1
80,2,1
150,6,4
35,0,1
147,4,5
23,0,1
161,9,7
38,0,2
160,3,4
154,11,7
51,3,2
31,1,3
259,10,6
279,7,5
131,1,2
26,0,1
91,5,7
125,6,4
81,3,4
30,0,2
39,4,4
112,0,2
95,2,3
69,4,3
29,0,1
27,1,1
90,0,1
98,3,3
382,12,7
43,2,2
181,8,5
44,2,2
268,2,2
34,2,2
73,4,3
15,2,2
36,1,3
23,0,2
261,9,4
271,4,3
64,4,3
38,1,1
46,0,2
170,5,6
14,0,1
216,5,5
42,1,2
29,1,1
43,2,2
79,4,4
15,0,2
71,0,1
119,5,3
46,2,3
55,4,3
14,1,1
180,5,4
240,10,8
16,0,1
16,0,1
25,0,2
73,0,2
20,1,1
60,3,3
43,2,2
236,11,7
73,3,4
75,3,3
471,18,13
108,4,3
119,4,4
126,4,5
117,7,6
91,1,1
173,9,7
299,4,5
96,5,4
199,5,5
91,1,3
107,0,1
107,0,2
222,9,7
107,3,3
23,2,2
38,2,2
79,2,2
64,1,3
55,2,2
411,14,7
70,7,5
