1760,1,0
581,0,0
1570,0,0
1560,3,0
924,1,0
898,0,0
1089,0,0
545,0,0
1737,1,0
959,0,0
426,0,0
1531,0,0
979,0,0
531,0,0
2032,8,0
459,0,0
760,0,0
1154,1,0
229,0,0
2108,0,0
720,0,0
422,0,0
1901,1,0
2523,5,0
645,2,0
678,0,0
2015,6,0
2558,5,0
1728,1,0
396,0,0
1347,0,0
3259,4,0
611,1,0
2356,1,0
2020,2,0
286,0,0
226,0,0
179,0,0
1140,2,0
202,0,0
2151,3,0
252,0,0
2047,0,0
316,0,0
704,0,0
638,0,0
326,0,0
1986,1,0
328,0,0
513,0,0
772,0,0
4058,5,0
4965,10,0
4733,13,0
278,0,0
5664,13,0
1527,4,0
2048,5,0
1304,0,0
530,0,0
249,0,0
1538,3,0
896,1,0
396,2,0
1671,2,0
219,0,0
2778,4,0
1104,1,0
216,0,0
664,2,0
464,0,0
894,0,0
406,0,0
1639,1,0
1314,0,0
1648,1,0
459,0,0
287,0,0
3844,8,0
304,0,0
1483,2,0
3274,7,0
1059,0,0
597,0,0
730,0,0
2184,2,0
1068,0,0
178,0,0
937,1,0
2924,4,0
2375,7,0
309,0,0
263,0,0
154,0,0
404,1,0
576,0,0
1185,2,0
682,2,0
728,0,0
822,1,0
398,0,0
1421,0,0
116,0,0
181,0,0
519,0,0
1793,1,0
264,0,0
1639,3,0
2946,3,0
2935,7,0
401,1,0
3297,10,0
1928,2,0
1606,1,0
237,0,0
956,2,0
197,0,0
2200,3,0
495,0,0
755,0,0
559,0,0
835,1,0
478,0,0
1377,3,0
268,0,0
4190,9,0
5171,9,0
443,0,0
855,3,0
915,0,0
947,1,0
83,0,0
492,0,0
249,0,0
4250,10,0
545,0,0
2944,3,0
2098,6,0
685,1,0
1026,2,0
1110,4,0
1819,1,0
1144,4,0
348,0,0
62,0,0
1885,3,0
195,0,0
757,0,0
497,1,0
1858,2,0
263,0,0
581,0,0
457,0,0
2165,0,0
1004,0,0
575,1,0
221,0,0
1318,3,0
852,0,0
4899,6,0
142,0,0
1243,2,0
476,0,0
577,1,0
5634,7,0
867,0,0
5502,7,0
706,1,0
265,0,0
2232,2,0
677,0,0
552,0,0
885,0,0
8790,12,0
358,0,0
3108,10,0
